date,stock_name,target_price,invest_opinion,kap,title,href,summary
20210510,에스엘,"38,000",Buy,이베스트증권,성장성 조기 반영의 시간이 왔다,https://finance.naver.com/research/company_read.nhn?nid=56637&page=13,"부품업체들의 우려 불구, 완성차 핵심차종 대응에 따른 모멘텀완성차 업체들의 반도체 공급 우려에도 불구하고, 일부 부품업체들은 신규차종 위주로 공급이 이뤄지며 차별화된 실적모멘텀이 2020년 하반기에 이어 2021년에도 지속될 것으로 판단된다. 동사의 경우 본사와 미국법인인 에스엘 알라바마를 중심으로 이익이 집중적으로 발생"
20210510,CJ대한통운,"230,000",Buy,이베스트증권,2분기부터는 회복 기대,https://finance.naver.com/research/company_read.nhn?nid=56636&page=13,"1Q 2 1 R eview: 2 분기부터는 회복 기대CJ대한통운의 K-IFRS 연결 기준 1Q21 매출액은 전년동기대비 7.0% 증가한 2조 6,926억원, 영업이익은 전년동기대비 17.4% 감소한 481억원으로, 당사 추정치 및 시장 기대치를 크게 하회하는 실적을 기록했다. 시장 기대치 하회는 택배 부문 분류 지원 인력 증가"
20210510,현대백화점,"120,000",매수,IBK투자증권,"시장 변화 속 공격적인 확장에 베팅, 위상 강..",https://finance.naver.com/research/company_read.nhn?nid=56635&page=13,"백화점 기존점 1Q +24%(3월 +55%), 면세 일평균 매출 1Q 54억 2021년 1분기(yoy) 연결 실적은 총매출액 +47.0%(순매출액 +52.0%), 영업이익 +336.3%, 순이익은 +133.8%로 총매출액과 순매출액은 컨센서스에 부합, 영업이익은 +8.5% 상회했다. 1) 백화점 1Q 기존점 성장률은 +24%(회계기준 17.3%)을 시현했는데 특히 3월은 전년대비 55%, 19년 대비로도 3% 증가했다. 1Q 기준 명품 50%, 가전리빙 39%에 이어 여성패션 15%, 남성패션 21%, 영패션 8%, 아동스포츠 35% 등 의류 턴어라운드가 구체적이다"
20210507,CJ ENM,"200,000",매수,미래에셋증권,시선은 티빙으로,https://finance.naver.com/research/company_read.nhn?nid=56634&page=13,"매출액 7,919억원(-2.3% YoY), 영업이익 936억원(+135.7% YoY), OP 서프라이즈미디어 부문 회복 및 수익성 제고, 음악 부문 온라인 콘서트 효과에 따른 OP 호조미디어: OP 538억원(+1,283.6%), 티빙 콘텐츠 투자 본격화 이전에 TV광고 +24.5%, 디지털 +33.7% 등 매출액 회복, 이에 따라 사상 최대 OPM(13.9%) 기록"
20210507,스튜디오드래곤,"127,000",매수,미래에셋증권,"오르는 판가, 안정된 비용",https://finance.naver.com/research/company_read.nhn?nid=56633&page=13,"매출액 1,171억원(-2.7% YoY), 영업이익 179억원(+53.6%), 당사 예상 및 컨센 상회편성 감소에도 판가 인상으로 매출 영향 방어 + 비용 효율화 통한 수익성 개선이 핵심편성: 438억원(-3.2%), 방영 편수 감소했으나 빈센조/여신강림 등 작품 영향력 견조판매: 632억원(-5.5%), 협상력 강화로 판가 상승 지속, 디지털 플랫폼 호조(VoD/티빙)비용: 총 비용 992억원(-8.7%), 제작비 효율화 및 상각비 선제 인식으로 원가율 개선"
20210507,SK네트웍스,"7,000",매수,미래에셋증권,삼성전자와의 MOU로 렌탈 성장 기대,https://finance.naver.com/research/company_read.nhn?nid=56632&page=13,"워커힐 적자 지속 불구 견조한 실적 달성. 순이익은 일회성 이익으로 대폭 흑자전환영업이익 260억원(-35.4% YoY, +205% QoQ), SK매직/Car Life 사업 중심으로 견조한 실적 창출워커힐 영업적자 지속, 코로나19 장기화 영향으로 판단. 고정비 절감으로 적자 규모 축소 노력 중"
20210507,한화시스템,"30,000",매수,미래에셋증권,중장기 성장의 서막,https://finance.naver.com/research/company_read.nhn?nid=56631&page=13,"신규 사업 영향으로 전년비 실적 대폭 증가매출 3,670억원(+29.9% YoY) 영업이익 310억원(+180.8% YoY) 기록. 매출액 대비 영업이익이 상대적으로 더 증가한 것은 판관비 등 비용 감소 영향으로 판단방산부문: 매출 2,310억원(+38% YoY) 영업이익 130억원(+230% YoY). L-SAM/IFF MODE 5 등 개발 사업과 철매/해양 전투체계 등 양산 사업 등으로 매출 증가"
20210507,현대백화점,"104,000",Buy,하나금융투자,1분기 실적리뷰 및 2021년 전망 ,https://finance.naver.com/research/company_read.nhn?nid=56630&page=13,"총매출 2조 338억원(YoY 47%), 영업이익 650억원(YoY 336%)- GPM 20.9%(YoY -2.2%p): 명품/리빙 비중 상승- 판관비: YoY 18%, 패션/아동 판촉비 증가, 더현대 광고비 증가(일회성 40억원)1) 백화점: 기존점(관리) YoY 24%(2019년 1분기 대비 4% 신장), 전점 YoY 40%(신규점 +16%p)- 월별 기존점(YoY): 1월 -3%, 2월 33%, 3월 55%- 제품별(YoY): 명품 50%, 리빙 40%, 화장품 6%, 영패션 8%, 여성 15%, 남성 21%, 잡화 8%,아동스포츠 35%, 식품 8%"
20210507,테이팩스,없음,없음,하나금융투자,컨퍼런스콜 업데이트 ,https://finance.naver.com/research/company_read.nhn?nid=56629&page=13,"연간 실적 컨센서스는 매출 1,526억 원, 영업이익 208억 원테이팩스는 반도체/디스플레이 공정소재 공급사 한솔케미칼의 연결자회사이다. 2020년 매출은 부문별로 전자재료 601억 원(51.1%), 유니랩 322억 원(27.4%), 소비재/상품 254억 원(21.5%)을 달성했다. 연간 기준, 연결 매출 1,187억 원, 영업이익 138억 원, 순이익 138억 원을 기록했다"
20210507,오리온,"160,000",Buy,케이프투자증권,예상치 부합한 실적,https://finance.naver.com/research/company_read.nhn?nid=56628&page=14,"1Q21P 매출액 yoy +11.5%, 영업이익 yoy +5.1%- 1Q21 연결 매출액 6,020억원, 영업이익 1,019억원으로 기존 당사 추정치에 부합한 실적 시현- 한국: 매출 yoy +4%, 영업이익 yoy +18%. 제품별로는 스낵 yoy +7%, 그래놀라 yoy +66% 등 신제품 출시 효과 지속되었으며, 채널별로는 이커머스 yoy +50% 이상 증가(매출비중 6.5%, yoy +2.2%p). 영업이익은 주요 원재료 단가 인상과 함께 초기 신제품(뉴 와클, 송이모자 등) 출시에 따른 제품 믹스 영향으로 원가 부담 증가했음에도 효율적 비용 관리로 증가"
20210507,동원F&B,"270,000",Buy,케이프투자증권,실적으로 입증한 주가 방향성,https://finance.naver.com/research/company_read.nhn?nid=56627&page=14,"1Q21P 매출액 yoy +5.6%, 영업이익 yoy +22.6%- 1Q21 연결 매출액 8,278억원, 영업이익 448억원으로 당사 추정치 및 컨센서스 상회한 이익  - 동원F&B 별도 매출 yoy +3%, 영업이익 yoy +19%로 매출대비 영업이익 개선 폭 두드러지며, 수익성 중심의 실적 시현. 투입 어가 상승으로 원가 부담 존재했으나, 명절 선물세트 시점 차에 따른 매출 증가, 냉장햄/축산 관련 매출 호조 등이 OPM 개선에 기여"
20210507,스튜디오드래곤,"135,000",Buy,이베스트증권,편성 축소 불구 마진확보가 가능한 모델,https://finance.naver.com/research/company_read.nhn?nid=56626&page=14,"K-Contents, 하반기가 더 기대된다동사 1분기 매출액 1,171억원(-2.7% YoY), 영업이익 179억원(+53.7% YoY)을 기록하며, 당사 추정치 대비 매출액 하회 반면, 영업이익은 크게 상회하는 모습. 편성 축소에 따른 탑라인 성장 제한적인 가운데, 1)제작비 절감, 2)신작 판매단가 인상, 3)VOD,TVING 등 디지털 플랫폼 확대로 외형 축소 대비 마진 확보하며 영업이익률은 전년동기대비 5.6%p 개선된 15.3%를 기록"
20210507,미래에셋증권,"12,500",Buy,이베스트증권,고수익성 지속 예상,https://finance.naver.com/research/company_read.nhn?nid=56625&page=14,"큰폭의 수수료수익 증가로 호실적 시현2021년 1분기 순이익은 2,912억원으로 시장 예상을 상회하며 호실적을 기록. 브로커리지, IB, 자산관리 등 수수료수익 전부문이 호조를 보였고 이자이익 규모 또한 크게 확대되면서 이익개선을 견인. 특이요인으로는 사명변경에 따른 일회성 손실 566억원이 발생했는데 이를 감안 시 역대 최대 분기실적을 기록."
20210507,BGF리테일,"195,000",Buy,이베스트증권,회복이 감지된다,https://finance.naver.com/research/company_read.nhn?nid=56624&page=14,"1Q 2 1 R eview: 회복이 감지된다BGF리테일의 K-IFRS 연결 기준 2021년 1분기 매출액은 전년동기대비 7.8% 증가한 1조 5,012억원, 영업이익은 전년동기대비 16.8% 증가한 216억원으로, 당사 추정치 및 시장 기대치를 소폭 하회하는 실적을 기록했다. 2021년 1분기 기존점 신장률은 -0.2%를 기록했는데, 지난 해 1~2월 코로나19 발생 이전 높은 베이스로 인한 효과가 있었을 것으로 판단한다."
20210507,현대백화점,"115,000",Buy,이베스트증권,부족할 데 없는 실적,https://finance.naver.com/research/company_read.nhn?nid=56623&page=14,"1Q 2 1 R eview: 부족할 데 없는 실적현대백화점의 1Q21 K-IFRS 연결 기준 순매출액은 전년동기대비 52.0% 증가한 6,832억원, 영업이익은 전년동기대비 336% 증가한 650억원으로, 당사 추정치에 부합하는 실적을 기록했다. 백화점 부문 1Q21 기존점 신장률은 24%로 양호했고, 순매출액은 전년동기대비 26.7% 증가한 4,974억원, 영업이익은 전년동기대비 122.3% 증가한 760억원을 기록했다."
20210507,카카오,"134,000",매수,IBK투자증권,일상에서 카카오 서비스의 지배력이 상승한다,https://finance.naver.com/research/company_read.nhn?nid=56622&page=14,"1분기 실적 컨센서스 상회  카카오는 1분기 매출액 1.26조원(YoY +44.9%, QoQ +1.8%), 영업이익 1,575억원(YoY +78.6%, QoQ +5.3%), 순이익(지배) 2,245억원(YoY +197.5%, QoQ 흑전)을 기록하여 시장 기대치에 부합함. 외형은 플랫폼 부문과 콘텐츠 부문이 전년 대비 각각 +51.4%, +38.1% 성장함. 플랫폼 부문은 톡비즈와 신사업이 각각 +60.9%, +88.9% 성장하면서 전체 성장을 견인함. "
20210507,오리온,"175,000",매수,IBK투자증권,"원가 부담, 비용 효율화로 상쇄 가능할 전망",https://finance.naver.com/research/company_read.nhn?nid=56621&page=14,"시장 기대치 대비 매출액은 부합, 영업이익은 소폭 하회 1분기 연결 매출액과 영업이익이 각각 6,020억원(+11.5% yoy), 1,019억원(+5.1% yoy)을 기록, 컨센서스(매출액: 6,026억원, 영업이익: 1,079억원)대비 매출액은 부합, 영업이익은 소폭 하회함. 신규 카테고리 및 신제품 판매 호조로 한국을 비롯한 모든 법인에서 외형 성장세가 이어짐. 인건비, 광고비 등 비용 효율화에도 불구, 주요 원재료 가격 상승 영향으로 매출 대비 영업이익 증가폭은 상대적으로 작았음 "
20210506,카카오게임즈,"49,000",중립,미래에셋증권,신작 효과는 3분기에 집중될 전망,https://finance.naver.com/research/company_read.nhn?nid=56620&page=14,"검은사막 PC 퍼블리싱 중단으로 PC 매출 감소1분기 매출액과 영업이익은 전년동기와 비교해 각각 35%, 22.9% 증가한 1,301억원과 156억원을 기록, 이는 당사 전망치 1,310억원, 150억원과 유사한 수준가디언테일즈의 신작 효과가 약화되고 2월부터 검은사막(해외) 서비스가 종료되면서 지난 4분기에 출시된 엘리온의 매출 온기 인식에도 4분기보다는 매출액 8.4% 감소"
20210506,하이브,"340,000",매수,미래에셋증권,외인 매수에 이유가 있다,https://finance.naver.com/research/company_read.nhn?nid=56619&page=14,"매출액 1,783억원(+28.7% YoY), 영업이익 217억원(+9.2%), 당사 추정 상회, 컨센 부합오프라인 공연 부재, 아티스트 앨범 공백(TXT 일본 유일)에도 MD/라이선싱 등 호조직접 매출액 675억원(-24.1%), 활동 공백 반영된 예상치(708억원) 대비 오차 제한적간접 매출액 1,108억원(+123.4%), 활동 없이도 꾸준한 MD 판매 발생으로 서프라이즈"
20210506,하이브,"360,000",Buy,하나금융투자,아티스트 컴백 없이도 놀 수 있는 공간의 가..,https://finance.naver.com/research/company_read.nhn?nid=56618&page=14,"역대 최고 레이블 연합에 기반한 플랫폼의 성장 가시화하이브에 한정해도 각 데뷔 년도 기준 앨범 판매량 1위 (BTS, 세븐틴, TXT, 엔하이픈) 아티스트들을 4팀 보유하고 있으며, 여기에 이타카 홀딩스(저스틴 비버/아리아나 그란데)와 YG(블랙핑크/빅뱅) 및 UMG가 가세한다. 역대 최강 레이블 연합에 기반해 IP를 활용한 다양한 솔루션즈가 위버스 플랫폼을 통해 구현될 것이다"
20210506,원익머트리얼즈,"43,000",Buy,하나금융투자,1Q21 실적은 예상에 대체로 부합,https://finance.naver.com/research/company_read.nhn?nid=56617&page=14,"본업의 안정성과 실적의 꾸준함이 단/장기 주가에 각각 다르게 작용원익머트리얼즈는 반도체와 디스플레이용 고순도 특수 가스를 공급한다. 연초 대비 주가 수익률은 +6.1%로 같은 기간의 코스닥(-0.1%) 대비 양호하고, KRX 반도체(+12.8%) 대비 부진하다. 본업의 특성이 주가 수익률을 설명해 준다고 판단된다. 특수 가스 사업의 실적은 연간 단위로 외부 환경에 영향을 크게 받지 않는다."
20210506,유니셈,없음,없음,하나금융투자,연중 내내 풍성한 제철과일 ,https://finance.naver.com/research/company_read.nhn?nid=56616&page=14,"EPS 변수와 PER 변수가 모두 긍정적이므로 연초 이후 주가 상승유니셈은 반도체 및 디스플레이 장비 중에서 스크러버, 칠러를 공급한다. 전사적으로 반도체 장비 매출 비중이 높다. 주가 수익률은 연초 대비 +60%이다. 2021년 실적 증가(컨센서스 매출 증가율 +17.9% Y/Y: EPS 변수)와 친환경 스크러버 공급에 대한 기대감(ESG 테마: PER 변수) 때문이다."
20210506,원익머트리얼즈,"50,000",Buy,케이프투자증권,안정적인 실적이 주는 편안함,https://finance.naver.com/research/company_read.nhn?nid=56615&page=14,"1Q21 매출액 696억원(+0.3% QoQ), 영업이익 105억원(+3.7% QoQ) 기록원익머트리얼즈의 1Q21 실적은 시장 전망치를 소폭 하회. 비수기임에도 견조한 반도체 수요가 지속됨. 특히 삼성전자의 NAND 투자에 따라 시안 법인 매출액이 전분기 대비 크게 증가. 다만 해상운임 상승으로 인한 비용 증가와 지난해 COVID-19 관련 지원금 등의 소멸로 수익성은 매출액 대비 다소 낮은 15.1%를 기록."
20210506,에코프로비엠,"271,000",Buy,이베스트증권,앞선 기술력과 수직계열화로 성장을 주도한다,https://finance.naver.com/research/company_read.nhn?nid=56614&page=14,"1Q21 Review: 컨센서스 부합하는 실적 기록2021년 1분기 매출액은 2,634억원(+6.5% QoQ, +57.1% YoY), 영업이익 189억원(+22.7% QoQ, +116.0% YoY)으로 컨센서스 부합하는 실적을 기록했다. 이는 Non-IT비수기 영향에도 불구하고 EV High-Ni 수요 확대, ESS 오창 Site ramp up 효과 및 전방수요 확대로 인한 것이다."
